Location,INDICATOR,SUBJECT,MEASURE,Date,Value,Numar_persoane,Barbati,Femei
ESP,EMPEDU,Gimnaziu,PC_25_64,1997,49.033569,93,28,65
ESP,EMPEDU,Gimnaziu,PC_25_64,1998,50.42374,20,18,2
ESP,EMPEDU,Gimnaziu,PC_25_64,1999,52.091923,72,67,5
ESP,EMPEDU,Gimnaziu,PC_25_64,2000,53.808907,86,11,75
ESP,EMPEDU,Gimnaziu,PC_25_64,2001,55.117779,51,1,50
ESP,EMPEDU,Gimnaziu,PC_25_64,2002,56.092781,74,28,46
ESP,EMPEDU,Gimnaziu,PC_25_64,2003,57.077961,18,10,8
ESP,EMPEDU,Gimnaziu,PC_25_64,2004,57.570614,95,46,49
ESP,EMPEDU,Gimnaziu,PC_25_64,2005,58.790493,63,62,1
ESP,EMPEDU,Gimnaziu,PC_25_64,2006,59.995861,38,11,27
ESP,EMPEDU,Gimnaziu,PC_25_64,2007,60.633377,37,2,35
ESP,EMPEDU,Gimnaziu,PC_25_64,2008,59.148918,46,45,1
ESP,EMPEDU,Gimnaziu,PC_25_64,2009,54.053894,51,50,1
ESP,EMPEDU,Gimnaziu,PC_25_64,2010,53.04237,42,15,27
ESP,EMPEDU,Gimnaziu,PC_25_64,2011,52.349545,48,15,33
ESP,EMPEDU,Gimnaziu,PC_25_64,2012,49.271648,15,8,7
ESP,EMPEDU,Gimnaziu,PC_25_64,2013,48.339825,11,0,11
ESP,EMPEDU,Gimnaziu,PC_25_64,2014,49.384544,19,2,17
ESP,EMPEDU,Gimnaziu,PC_25_64,2015,51.587471,52,17,35
ESP,EMPEDU,Gimnaziu,PC_25_64,2016,53.882187,66,54,12
ESP,EMPEDU,Gimnaziu,PC_25_64,2017,55.527878,97,44,53
ESP,EMPEDU,Gimnaziu,PC_25_64,2018,57.405262,94,10,84
ESP,EMPEDU,Gimnaziu,PC_25_64,2019,58.541592,77,68,9
ESP,EMPEDU,Gimnaziu,PC_25_64,2020,56.477238,21,5,16
ESP,EMPEDU,Gimnaziu,PC_25_64,2021,58.149979,53,12,41
ISR,EMPEDU,Gimnaziu,PC_25_64,2002,43.470295,39,20,19
ISR,EMPEDU,Gimnaziu,PC_25_64,2003,42.677975,73,61,12
ISR,EMPEDU,Gimnaziu,PC_25_64,2005,41.266068,77,3,74
ISR,EMPEDU,Gimnaziu,PC_25_64,2007,42.652809,35,18,17
ISR,EMPEDU,Gimnaziu,PC_25_64,2008,44.843479,94,42,52
ISR,EMPEDU,Gimnaziu,PC_25_64,2009,44.282337,82,21,61
ISR,EMPEDU,Gimnaziu,PC_25_64,2010,44.704735,47,9,38
ISR,EMPEDU,Gimnaziu,PC_25_64,2011,45.631592,93,29,64
ISR,EMPEDU,Gimnaziu,PC_25_64,2012,47.181446,69,56,13
ISR,EMPEDU,Gimnaziu,PC_25_64,2013,48.071404,71,68,3
ISR,EMPEDU,Gimnaziu,PC_25_64,2014,48.639103,35,23,12
ISR,EMPEDU,Gimnaziu,PC_25_64,2015,48.584198,25,17,8
ISR,EMPEDU,Gimnaziu,PC_25_64,2016,48.119892,19,17,2
ISR,EMPEDU,Gimnaziu,PC_25_64,2017,52.498909,66,64,2
ISR,EMPEDU,Gimnaziu,PC_25_64,2018,50.764744,33,26,7
ISR,EMPEDU,Gimnaziu,PC_25_64,2019,51.084827,51,46,5
ISR,EMPEDU,Gimnaziu,PC_25_64,2020,48.844524,27,6,21
ISR,EMPEDU,Gimnaziu,PC_25_64,2021,47.867004,84,50,34
LUX,EMPEDU,Facultate,PC_25_64,2000,84.341843,94,0,94
LUX,EMPEDU,Facultate,PC_25_64,2005,84.017586,68,5,63
LUX,EMPEDU,Facultate,PC_25_64,2006,85.161499,97,21,76
LUX,EMPEDU,Facultate,PC_25_64,2007,84.499329,51,33,18
LUX,EMPEDU,Facultate,PC_25_64,2008,84.715103,100,47,53
LUX,EMPEDU,Facultate,PC_25_64,2009,85.123535,90,44,46
LUX,EMPEDU,Facultate,PC_25_64,2010,84.975761,39,23,16
LUX,EMPEDU,Facultate,PC_25_64,2011,85.02948,99,34,65
LUX,EMPEDU,Facultate,PC_25_64,2012,84.799431,61,14,47
LUX,EMPEDU,Facultate,PC_25_64,2013,84.854248,72,70,2
LUX,EMPEDU,Facultate,PC_25_64,2014,84.555603,81,48,33
LUX,EMPEDU,Facultate,PC_25_64,2015,84.75782,41,10,31
LUX,EMPEDU,Facultate,PC_25_64,2016,85.733727,49,22,27
LUX,EMPEDU,Facultate,PC_25_64,2017,86.343361,46,36,10
LUX,EMPEDU,Facultate,PC_25_64,2018,85.655914,32,22,10
LUX,EMPEDU,Facultate,PC_25_64,2019,85.57299,80,52,28
LUX,EMPEDU,Facultate,PC_25_64,2020,84.958733,35,18,17
LUX,EMPEDU,Facultate,PC_25_64,2021,85.921867,59,55,4
SWE,EMPEDU,Liceu,PC_25_64,1981,88.466866,32,30,2
SWE,EMPEDU,Liceu,PC_25_64,1989,92.151482,43,17,26
SWE,EMPEDU,Liceu,PC_25_64,1991,90.96048,89,42,47
SWE,EMPEDU,Liceu,PC_25_64,1992,89.030777,89,5,84
SWE,EMPEDU,Liceu,PC_25_64,1994,83.345406,79,22,57
SWE,EMPEDU,Liceu,PC_25_64,1995,83.510941,64,62,2
SWE,EMPEDU,Liceu,PC_25_64,1997,78.608177,89,86,3
SWE,EMPEDU,Liceu,PC_25_64,1998,79.315025,68,61,7
SWE,EMPEDU,Liceu,PC_25_64,1999,79.582031,45,37,8
SWE,EMPEDU,Liceu,PC_25_64,2000,81.66272,28,20,8
SWE,EMPEDU,Liceu,PC_25_64,2001,81.949066,67,22,45
SWE,EMPEDU,Liceu,PC_25_64,2002,81.7994,57,16,41
SWE,EMPEDU,Liceu,PC_25_64,2003,81.323128,44,7,37
SWE,EMPEDU,Liceu,PC_25_64,2004,80.710876,89,61,28
SWE,EMPEDU,Liceu,PC_25_64,2005,81.300262,79,34,45
SWE,EMPEDU,Liceu,PC_25_64,2006,81.922272,25,19,6
SWE,EMPEDU,Liceu,PC_25_64,2007,83.116371,93,3,90
SWE,EMPEDU,Liceu,PC_25_64,2008,83.259071,21,13,8
SWE,EMPEDU,Liceu,PC_25_64,2009,81.247665,40,18,22
SWE,EMPEDU,Liceu,PC_25_64,2010,81.079483,83,59,24
SWE,EMPEDU,Liceu,PC_25_64,2011,83.549904,51,27,24
SWE,EMPEDU,Liceu,PC_25_64,2012,82.57766,14,1,13
SWE,EMPEDU,Liceu,PC_25_64,2013,82.797676,87,20,67
SWE,EMPEDU,Liceu,PC_25_64,2014,84.670082,84,76,8
SWE,EMPEDU,Liceu,PC_25_64,2015,85.056427,22,11,11
SWE,EMPEDU,Liceu,PC_25_64,2016,85.286247,54,45,9
SWE,EMPEDU,Liceu,PC_25_64,2017,86.019341,13,2,11
SWE,EMPEDU,Liceu,PC_25_64,2018,86.612442,46,13,33
SWE,EMPEDU,Liceu,PC_25_64,2019,85.586319,45,3,42
SWE,EMPEDU,Liceu,PC_25_64,2020,85.081825,81,6,75
SWE,EMPEDU,Liceu,PC_25_64,2021,84.049675,53,1,52
ESP,EMPEDU,Facultate,PC_25_64,1981,81.277046,89,78,11
ESP,EMPEDU,Facultate,PC_25_64,1989,77.286324,25,1,24
ESP,EMPEDU,Facultate,PC_25_64,1991,78.922905,95,85,10
ESP,EMPEDU,Facultate,PC_25_64,1992,77.869705,95,50,45
ESP,EMPEDU,Facultate,PC_25_64,1994,74.195328,51,2,49
ESP,EMPEDU,Facultate,PC_25_64,1995,74.693459,48,29,19
ESP,EMPEDU,Facultate,PC_25_64,1997,75.660721,49,36,13
ESP,EMPEDU,Facultate,PC_25_64,1998,76.660889,25,12,13
ESP,EMPEDU,Facultate,PC_25_64,1999,78.043571,78,54,24
ESP,EMPEDU,Facultate,PC_25_64,2000,79.702477,27,21,6
ESP,EMPEDU,Facultate,PC_25_64,2001,80.588654,45,40,5
ESP,EMPEDU,Facultate,PC_25_64,2002,80.773567,49,29,20
ESP,EMPEDU,Facultate,PC_25_64,2003,81.488586,77,54,23
ESP,EMPEDU,Facultate,PC_25_64,2004,82.189438,19,5,14
ESP,EMPEDU,Facultate,PC_25_64,2005,82.742996,59,16,43
ESP,EMPEDU,Facultate,PC_25_64,2006,83.738258,11,4,7
ESP,EMPEDU,Facultate,PC_25_64,2007,84.703682,24,18,6
ESP,EMPEDU,Facultate,PC_25_64,2008,83.897774,91,56,35
ESP,EMPEDU,Facultate,PC_25_64,2009,81.41156,49,47,2
ESP,EMPEDU,Facultate,PC_25_64,2010,80.073509,89,33,56
ESP,EMPEDU,Facultate,PC_25_64,2011,79.242912,80,5,75
ESP,EMPEDU,Facultate,PC_25_64,2012,77.462303,15,1,14
ESP,EMPEDU,Facultate,PC_25_64,2013,76.3937,99,85,14
ESP,EMPEDU,Facultate,PC_25_64,2014,77.223129,11,1,10
ESP,EMPEDU,Facultate,PC_25_64,2015,78.534706,75,14,61
ESP,EMPEDU,Facultate,PC_25_64,2016,79.811272,58,10,48
ESP,EMPEDU,Facultate,PC_25_64,2017,80.939743,74,21,53
ESP,EMPEDU,Facultate,PC_25_64,2018,81.628616,23,6,17
ESP,EMPEDU,Facultate,PC_25_64,2019,81.930359,93,14,79
ESP,EMPEDU,Facultate,PC_25_64,2020,79.928398,16,12,4
ESP,EMPEDU,Facultate,PC_25_64,2021,81.434196,85,84,1
HUN,EMPEDU,Facultate,PC_25_64,1997,81.422127,84,81,3
HUN,EMPEDU,Facultate,PC_25_64,1998,80.996964,88,46,42
HUN,EMPEDU,Facultate,PC_25_64,1999,82.076935,12,3,9
HUN,EMPEDU,Facultate,PC_25_64,2000,82.432106,97,81,16
HUN,EMPEDU,Facultate,PC_25_64,2001,82.560402,70,33,37
HUN,EMPEDU,Facultate,PC_25_64,2002,81.979156,21,19,2
HUN,EMPEDU,Facultate,PC_25_64,2003,82.744484,25,7,18
HUN,EMPEDU,Facultate,PC_25_64,2004,82.858444,14,3,11
HUN,EMPEDU,Facultate,PC_25_64,2005,83.029488,40,38,2
HUN,EMPEDU,Facultate,PC_25_64,2006,81.811996,92,30,62
HUN,EMPEDU,Facultate,PC_25_64,2007,80.406219,66,34,32
HUN,EMPEDU,Facultate,PC_25_64,2008,79.934586,70,44,26
HUN,EMPEDU,Facultate,PC_25_64,2009,78.757912,97,72,25
HUN,EMPEDU,Facultate,PC_25_64,2010,78.591927,25,18,7
HUN,EMPEDU,Facultate,PC_25_64,2011,79.298866,20,9,11
HUN,EMPEDU,Facultate,PC_25_64,2012,79.716576,87,75,12
HUN,EMPEDU,Facultate,PC_25_64,2013,80.137756,10,3,7
HUN,EMPEDU,Facultate,PC_25_64,2014,81.839241,86,79,7
HUN,EMPEDU,Facultate,PC_25_64,2015,83.020691,98,77,21
HUN,EMPEDU,Facultate,PC_25_64,2016,84.997375,23,1,22
HUN,EMPEDU,Facultate,PC_25_64,2017,85.10128,82,25,57
HUN,EMPEDU,Facultate,PC_25_64,2018,85.793182,94,21,73
HUN,EMPEDU,Facultate,PC_25_64,2019,85.794998,16,5,11
HUN,EMPEDU,Facultate,PC_25_64,2020,85.8964,73,27,46
HUN,EMPEDU,Facultate,PC_25_64,2021,90.695206,63,38,25
ITA,EMPEDU,Liceu,PC_25_64,1989,73.85968,72,56,16
ITA,EMPEDU,Liceu,PC_25_64,1991,73.690491,31,28,3
ITA,EMPEDU,Liceu,PC_25_64,1992,73.295624,77,35,42
ITA,EMPEDU,Liceu,PC_25_64,1994,71.308662,37,20,17
ITA,EMPEDU,Liceu,PC_25_64,1995,70.438133,30,26,4
ITA,EMPEDU,Liceu,PC_25_64,1998,70.060715,82,28,54
ITA,EMPEDU,Liceu,PC_25_64,1999,70.329041,35,34,1
ITA,EMPEDU,Liceu,PC_25_64,2000,71.228004,53,48,5
ITA,EMPEDU,Liceu,PC_25_64,2001,72.093636,69,38,31
ITA,EMPEDU,Liceu,PC_25_64,2002,72.323418,68,17,51
ITA,EMPEDU,Liceu,PC_25_64,2003,72.36026,98,64,34
ITA,EMPEDU,Liceu,PC_25_64,2004,73.488579,100,0,100
ITA,EMPEDU,Liceu,PC_25_64,2005,73.509468,60,29,31
ITA,EMPEDU,Liceu,PC_25_64,2006,74.388802,93,58,35
ITA,EMPEDU,Liceu,PC_25_64,2007,74.456848,83,66,17
ITA,EMPEDU,Liceu,PC_25_64,2008,74.307938,31,20,11
ITA,EMPEDU,Liceu,PC_25_64,2009,73.134743,74,41,33
ITA,EMPEDU,Liceu,PC_25_64,2010,72.557808,80,16,64
ITA,EMPEDU,Liceu,PC_25_64,2011,71.946388,23,18,5
ITA,EMPEDU,Liceu,PC_25_64,2012,71.063049,70,14,56
ITA,EMPEDU,Liceu,PC_25_64,2013,69.682388,67,46,21
ITA,EMPEDU,Liceu,PC_25_64,2014,69.783463,46,19,27
ITA,EMPEDU,Liceu,PC_25_64,2015,70.108459,20,15,5
ITA,EMPEDU,Liceu,PC_25_64,2016,70.637016,54,14,40
ITA,EMPEDU,Liceu,PC_25_64,2017,70.968208,72,70,2
ITA,EMPEDU,Liceu,PC_25_64,2018,70.875648,11,0,11
ITA,EMPEDU,Liceu,PC_25_64,2019,71.438919,32,8,24
ITA,EMPEDU,Liceu,PC_25_64,2020,69.768456,36,2,34
ITA,EMPEDU,Liceu,PC_25_64,2021,70.300041,60,7,53
MEX,EMPEDU,Liceu,PC_25_64,1997,70.118317,84,1,83
MEX,EMPEDU,Liceu,PC_25_64,1998,69.068527,94,35,59
MEX,EMPEDU,Liceu,PC_25_64,1999,69.139015,20,11,9
MEX,EMPEDU,Liceu,PC_25_64,2000,70.685654,35,23,12
MEX,EMPEDU,Liceu,PC_25_64,2001,69.786179,87,81,6
MEX,EMPEDU,Liceu,PC_25_64,2002,69.725899,47,31,16
MEX,EMPEDU,Liceu,PC_25_64,2003,69.545753,31,19,12
MEX,EMPEDU,Liceu,PC_25_64,2004,70.277008,71,53,18
MEX,EMPEDU,Liceu,PC_25_64,2005,71.375053,83,36,47
MEX,EMPEDU,Liceu,PC_25_64,2006,72.77153,94,78,16
MEX,EMPEDU,Liceu,PC_25_64,2007,72.979225,32,26,6
MEX,EMPEDU,Liceu,PC_25_64,2008,71.864571,18,13,5
MEX,EMPEDU,Liceu,PC_25_64,2009,71.282875,82,48,34
MEX,EMPEDU,Liceu,PC_25_64,2010,70.418137,86,13,73
MEX,EMPEDU,Liceu,PC_25_64,2011,70.628136,68,12,56
MEX,EMPEDU,Liceu,PC_25_64,2012,71.028786,92,67,25
MEX,EMPEDU,Liceu,PC_25_64,2013,71.181068,39,36,3
MEX,EMPEDU,Liceu,PC_25_64,2014,70.256165,77,0,77
MEX,EMPEDU,Liceu,PC_25_64,2015,70.387871,66,38,28
MEX,EMPEDU,Liceu,PC_25_64,2016,70.457092,89,58,31
MEX,EMPEDU,Liceu,PC_25_64,2017,70.602966,68,39,29
MEX,EMPEDU,Liceu,PC_25_64,2018,70.982323,41,24,17
MEX,EMPEDU,Liceu,PC_25_64,2019,71.533577,49,0,49
MEX,EMPEDU,Liceu,PC_25_64,2020,67.740982,74,15,59
MEX,EMPEDU,Liceu,PC_25_64,2021,69.285164,53,16,37
BRA,EMPEDU,Liceu,PC_25_64,2007,76.925064,74,64,10
BRA,EMPEDU,Liceu,PC_25_64,2008,77.742615,75,58,17
BRA,EMPEDU,Liceu,PC_25_64,2009,77.401581,39,33,6
BRA,EMPEDU,Liceu,PC_25_64,2011,70.108574,51,8,43
BRA,EMPEDU,Liceu,PC_25_64,2012,77.300591,57,7,50
BRA,EMPEDU,Liceu,PC_25_64,2013,76.272385,74,53,21
BRA,EMPEDU,Liceu,PC_25_64,2014,76.706406,96,14,82
BRA,EMPEDU,Liceu,PC_25_64,2015,73.922913,77,3,74
BRA,EMPEDU,Liceu,PC_25_64,2016,73.208847,17,3,14
BRA,EMPEDU,Liceu,PC_25_64,2017,72.444252,59,17,42
BRA,EMPEDU,Liceu,PC_25_64,2018,72.51487,73,24,49
BRA,EMPEDU,Liceu,PC_25_64,2019,73.244072,18,3,15
BRA,EMPEDU,Liceu,PC_25_64,2020,67.144112,70,11,59
BRA,EMPEDU,Liceu,PC_25_64,2021,67.649879,15,12,3
RUS,EMPEDU,Facultate,PC_25_64,2010,82.339684,33,18,15
RUS,EMPEDU,Facultate,PC_25_64,2011,81.330803,51,44,7
RUS,EMPEDU,Facultate,PC_25_64,2012,81.969696,31,19,12
RUS,EMPEDU,Facultate,PC_25_64,2013,81.522202,30,27,3
RUS,EMPEDU,Facultate,PC_25_64,2014,81.687599,88,25,63
RUS,EMPEDU,Facultate,PC_25_64,2015,81.163437,85,60,25
RUS,EMPEDU,Facultate,PC_25_64,2016,81.307457,57,7,50
RUS,EMPEDU,Facultate,PC_25_64,2017,82.834412,15,3,12
RUS,EMPEDU,Facultate,PC_25_64,2018,83.173508,61,52,9
DNK,EMPEDU,Facultate,PC_25_64,1981,89.338409,32,29,3
DNK,EMPEDU,Facultate,PC_25_64,1988,90.77253,58,52,6
DNK,EMPEDU,Facultate,PC_25_64,1991,89.32708,39,19,20
DNK,EMPEDU,Facultate,PC_25_64,1992,88.758072,43,39,4
DNK,EMPEDU,Facultate,PC_25_64,1994,88.505684,89,10,79
DNK,EMPEDU,Facultate,PC_25_64,1995,88.618248,63,17,46
DNK,EMPEDU,Facultate,PC_25_64,1998,87.48867,27,17,10
DNK,EMPEDU,Facultate,PC_25_64,1999,87.872902,42,24,18
DNK,EMPEDU,Facultate,PC_25_64,2000,88.410698,84,77,7
DNK,EMPEDU,Facultate,PC_25_64,2001,87.199196,51,49,2
DNK,EMPEDU,Facultate,PC_25_64,2002,86.016006,38,32,6
DNK,EMPEDU,Facultate,PC_25_64,2003,85.192345,12,2,10
DNK,EMPEDU,Facultate,PC_25_64,2004,85.53891,54,52,2
DNK,EMPEDU,Facultate,PC_25_64,2005,86.435089,94,84,10
DNK,EMPEDU,Facultate,PC_25_64,2006,87.439705,15,4,11
DNK,EMPEDU,Facultate,PC_25_64,2007,87.203529,34,4,30
DNK,EMPEDU,Facultate,PC_25_64,2008,87.843956,72,38,34
DNK,EMPEDU,Facultate,PC_25_64,2009,86.004707,51,18,33
DNK,EMPEDU,Facultate,PC_25_64,2010,85.256737,92,59,33
DNK,EMPEDU,Facultate,PC_25_64,2011,85.386017,11,10,1
DNK,EMPEDU,Facultate,PC_25_64,2012,85.644394,26,12,14
DNK,EMPEDU,Facultate,PC_25_64,2013,85.803421,62,42,20
DNK,EMPEDU,Facultate,PC_25_64,2014,85.325394,77,32,45
DNK,EMPEDU,Facultate,PC_25_64,2015,85.606461,78,21,57
DNK,EMPEDU,Facultate,PC_25_64,2016,85.378372,44,22,22
DNK,EMPEDU,Facultate,PC_25_64,2017,85.923767,49,9,40
DNK,EMPEDU,Facultate,PC_25_64,2018,86.608482,94,93,1
DNK,EMPEDU,Facultate,PC_25_64,2019,87.609886,98,11,87
DNK,EMPEDU,Facultate,PC_25_64,2020,88.269753,20,1,19
DNK,EMPEDU,Facultate,PC_25_64,2021,87.680939,69,18,51
COL,EMPEDU,Gimnaziu,PC_25_64,2014,72.179565,69,27,42
COL,EMPEDU,Gimnaziu,PC_25_64,2015,71.94149,33,4,29
COL,EMPEDU,Gimnaziu,PC_25_64,2016,71.979202,36,14,22
COL,EMPEDU,Gimnaziu,PC_25_64,2017,71.794205,57,2,55
COL,EMPEDU,Gimnaziu,PC_25_64,2018,71.09211,18,13,5
COL,EMPEDU,Gimnaziu,PC_25_64,2019,69.47451,71,42,29
COL,EMPEDU,Gimnaziu,PC_25_64,2020,61.813076,68,16,52
COL,EMPEDU,Gimnaziu,PC_25_64,2021,64.825989,98,25,73
COL,EMPEDU,Facultate,PC_25_64,2014,84.353065,69,35,34
COL,EMPEDU,Facultate,PC_25_64,2015,83.759758,31,7,24
COL,EMPEDU,Facultate,PC_25_64,2016,82.525581,30,3,27
COL,EMPEDU,Facultate,PC_25_64,2017,83.000542,89,38,51
COL,EMPEDU,Facultate,PC_25_64,2018,81.974762,75,47,28
COL,EMPEDU,Facultate,PC_25_64,2019,81.359108,56,41,15
COL,EMPEDU,Facultate,PC_25_64,2020,74.228973,70,28,42
COL,EMPEDU,Facultate,PC_25_64,2021,77.346176,85,8,77
COL,EMPEDU,Liceu,PC_25_64,2014,76.281158,74,73,1
COL,EMPEDU,Liceu,PC_25_64,2015,76.975761,91,44,47
COL,EMPEDU,Liceu,PC_25_64,2016,76.484291,55,31,24
COL,EMPEDU,Liceu,PC_25_64,2017,75.1996,34,8,26
COL,EMPEDU,Liceu,PC_25_64,2018,74.945816,55,35,20
COL,EMPEDU,Liceu,PC_25_64,2019,73.817146,84,29,55
COL,EMPEDU,Liceu,PC_25_64,2020,65.633812,47,16,31
COL,EMPEDU,Liceu,PC_25_64,2021,68.117317,12,6,6
ARG,EMPEDU,Gimnaziu,PC_25_64,2004,65.440788,46,16,30
ARG,EMPEDU,Gimnaziu,PC_25_64,2005,65.654251,93,47,46
ARG,EMPEDU,Gimnaziu,PC_25_64,2006,66.444931,98,19,79
ARG,EMPEDU,Gimnaziu,PC_25_64,2008,66.380959,14,8,6
ARG,EMPEDU,Gimnaziu,PC_25_64,2009,65.853905,16,8,8
ARG,EMPEDU,Gimnaziu,PC_25_64,2010,65.87809,79,38,41
ARG,EMPEDU,Gimnaziu,PC_25_64,2011,67.032326,87,74,13
ARG,EMPEDU,Gimnaziu,PC_25_64,2012,67.033287,75,45,30
ARG,EMPEDU,Gimnaziu,PC_25_64,2013,65.990105,27,17,10
ARG,EMPEDU,Gimnaziu,PC_25_64,2014,65.421463,18,14,4
ARG,EMPEDU,Gimnaziu,PC_25_64,2017,65.319916,95,48,47
ARG,EMPEDU,Gimnaziu,PC_25_64,2018,65.237976,28,5,23
ARG,EMPEDU,Gimnaziu,PC_25_64,2019,64.698357,43,24,19
ARG,EMPEDU,Gimnaziu,PC_25_64,2020,58.216255,66,21,45
ARG,EMPEDU,Gimnaziu,PC_25_64,2021,65.98999,70,7,63
ARG,EMPEDU,Facultate,PC_25_64,2004,85.210709,25,13,12
ARG,EMPEDU,Facultate,PC_25_64,2005,85.825768,25,22,3
ARG,EMPEDU,Facultate,PC_25_64,2006,87.23188,67,61,6
ARG,EMPEDU,Facultate,PC_25_64,2008,86.456985,58,12,46
ARG,EMPEDU,Facultate,PC_25_64,2009,86.653343,37,20,17
ARG,EMPEDU,Facultate,PC_25_64,2010,87.174286,52,16,36
ARG,EMPEDU,Facultate,PC_25_64,2011,87.517441,16,12,4
ARG,EMPEDU,Facultate,PC_25_64,2012,87.057755,37,29,8
ARG,EMPEDU,Facultate,PC_25_64,2013,86.816681,46,23,23
ARG,EMPEDU,Facultate,PC_25_64,2014,86.7799,89,65,24
ARG,EMPEDU,Facultate,PC_25_64,2017,85.47583,77,43,34
ARG,EMPEDU,Facultate,PC_25_64,2018,86.179726,16,15,1
ARG,EMPEDU,Facultate,PC_25_64,2019,86.585098,98,24,74
ARG,EMPEDU,Facultate,PC_25_64,2020,82.458267,80,17,63
ARG,EMPEDU,Facultate,PC_25_64,2021,85.8116,47,41,6
ARG,EMPEDU,Liceu,PC_25_64,2004,69.934204,78,32,46
ARG,EMPEDU,Liceu,PC_25_64,2005,71.392929,91,6,85
ARG,EMPEDU,Liceu,PC_25_64,2006,72.27359,42,21,21
ARG,EMPEDU,Liceu,PC_25_64,2008,73.212509,50,16,34
ARG,EMPEDU,Liceu,PC_25_64,2009,73.349998,83,16,67
ARG,EMPEDU,Liceu,PC_25_64,2010,73.179993,67,35,32
ARG,EMPEDU,Liceu,PC_25_64,2011,73.927986,92,13,79
ARG,EMPEDU,Liceu,PC_25_64,2012,73.725998,17,13,4
ARG,EMPEDU,Liceu,PC_25_64,2013,74.106613,31,29,2
ARG,EMPEDU,Liceu,PC_25_64,2014,72.90107,31,18,13
ARG,EMPEDU,Liceu,PC_25_64,2017,73.76062,39,18,21
ARG,EMPEDU,Liceu,PC_25_64,2018,73.644089,37,17,20
ARG,EMPEDU,Liceu,PC_25_64,2019,73.143913,51,36,15
ARG,EMPEDU,Liceu,PC_25_64,2020,67.221558,43,26,17
ARG,EMPEDU,Liceu,PC_25_64,2021,73.049782,44,7,37
CHL,EMPEDU,Gimnaziu,PC_25_64,2009,57.076309,91,18,73
CHL,EMPEDU,Gimnaziu,PC_25_64,2011,59.95084,90,43,47
CHL,EMPEDU,Gimnaziu,PC_25_64,2013,61.319107,26,18,8
CHL,EMPEDU,Gimnaziu,PC_25_64,2015,62.158195,33,20,13
CHL,EMPEDU,Gimnaziu,PC_25_64,2017,62.410728,10,7,3
CHL,EMPEDU,Gimnaziu,PC_25_64,2020,52.084259,28,11,17
CHL,EMPEDU,Facultate,PC_25_64,2009,82.591125,89,76,13
CHL,EMPEDU,Facultate,PC_25_64,2011,84.29744,82,62,20
CHL,EMPEDU,Facultate,PC_25_64,2013,83.981934,55,18,37
CHL,EMPEDU,Facultate,PC_25_64,2015,84.405441,51,44,7
CHL,EMPEDU,Facultate,PC_25_64,2017,84.466148,38,26,12
CHL,EMPEDU,Facultate,PC_25_64,2020,80.033325,30,12,18
CHL,EMPEDU,Liceu,PC_25_64,2009,68.828453,19,4,15
CHL,EMPEDU,Liceu,PC_25_64,2011,70.344803,67,30,37
CHL,EMPEDU,Liceu,PC_25_64,2013,71.587563,48,33,15
CHL,EMPEDU,Liceu,PC_25_64,2015,71.810188,32,4,28
CHL,EMPEDU,Liceu,PC_25_64,2017,71.874092,18,3,15
CHL,EMPEDU,Liceu,PC_25_64,2020,62.624771,30,13,17
IND,EMPEDU,Gimnaziu,PC_25_64,2012,37.270351,26,16,10
IND,EMPEDU,Gimnaziu,PC_25_64,2018,57.166451,86,85,1
IND,EMPEDU,Gimnaziu,PC_25_64,2019,57.45676,82,38,44
IND,EMPEDU,Gimnaziu,PC_25_64,2020,61.198318,67,56,11
IND,EMPEDU,Facultate,PC_25_64,2012,39.949623,61,50,11
IND,EMPEDU,Facultate,PC_25_64,2018,62.510967,99,57,42
IND,EMPEDU,Facultate,PC_25_64,2019,61.882214,84,21,63
IND,EMPEDU,Facultate,PC_25_64,2020,62.191349,54,49,5
IND,EMPEDU,Liceu,PC_25_64,2012,39.147507,39,23,16
IND,EMPEDU,Liceu,PC_25_64,2018,63.483559,18,13,5
IND,EMPEDU,Liceu,PC_25_64,2019,62.948265,78,57,21
IND,EMPEDU,Liceu,PC_25_64,2020,64.364479,35,33,2
IDN,EMPEDU,Gimnaziu,PC_25_64,2004,70.765129,88,38,50
IDN,EMPEDU,Gimnaziu,PC_25_64,2005,70.546555,85,62,23
IDN,EMPEDU,Gimnaziu,PC_25_64,2006,69.622757,12,3,9
IDN,EMPEDU,Gimnaziu,PC_25_64,2007,72.562965,36,24,12
IDN,EMPEDU,Gimnaziu,PC_25_64,2008,71.975693,74,51,23
IDN,EMPEDU,Gimnaziu,PC_25_64,2009,73.127312,69,15,54
IDN,EMPEDU,Gimnaziu,PC_25_64,2010,73.803917,84,57,27
IDN,EMPEDU,Gimnaziu,PC_25_64,2011,73.930084,77,36,41
IDN,EMPEDU,Gimnaziu,PC_25_64,2012,74.226013,11,3,8
IDN,EMPEDU,Gimnaziu,PC_25_64,2013,73.573471,50,22,28
IDN,EMPEDU,Gimnaziu,PC_25_64,2014,73.708832,31,29,2
IDN,EMPEDU,Gimnaziu,PC_25_64,2015,73.092537,37,12,25
IDN,EMPEDU,Gimnaziu,PC_25_64,2016,72.363319,45,38,7
IDN,EMPEDU,Gimnaziu,PC_25_64,2017,73.038063,59,8,51
IDN,EMPEDU,Gimnaziu,PC_25_64,2018,74.187363,91,0,91
IDN,EMPEDU,Gimnaziu,PC_25_64,2019,74.770241,88,1,87
